# r C
3.075000000000000000e+01 6.919580148909273976e-02
3.100000000000000000e+01 6.798354481830075347e-02
3.125000000000000000e+01 6.693372075013874489e-02
3.150000000000000000e+01 6.878083880252196247e-02
3.175000000000000000e+01 6.787686716457722036e-02
3.200000000000000000e+01 6.689186603607116810e-02
3.225000000000000000e+01 6.777835301534955448e-02
3.250000000000000000e+01 6.687469714145995170e-02
3.275000000000000000e+01 6.617021364427339014e-02
3.300000000000000000e+01 6.691338991210664389e-02
3.325000000000000000e+01 6.614099712304233325e-02
3.350000000000000000e+01 6.602707388636969155e-02
3.375000000000000000e+01 6.636021727005989024e-02
3.400000000000000000e+01 6.555583869984375756e-02
3.425000000000000000e+01 6.501202320618831854e-02
3.450000000000000000e+01 6.563419465048835055e-02
3.475000000000000000e+01 6.487975603017948067e-02
3.500000000000000000e+01 6.448678695271120587e-02
3.525000000000000000e+01 6.557752067217924308e-02
3.550000000000000000e+01 6.425000238158747046e-02
3.575000000000000000e+01 6.389005401440384091e-02
3.600000000000000000e+01 6.471109458976295747e-02
3.625000000000000000e+01 6.349289179817320383e-02
3.650000000000000000e+01 6.375406472028904981e-02
3.675000000000000000e+01 6.419392852586776332e-02
3.700000000000000000e+01 6.360277264413367881e-02
3.725000000000000000e+01 6.289913262584308218e-02
3.750000000000000000e+01 6.165576786346690930e-02
3.775000000000000000e+01 6.161617380087903995e-02
3.800000000000000000e+01 6.151819108587464058e-02
3.825000000000000000e+01 5.841251832191102222e-02
3.850000000000000000e+01 5.997048887532276801e-02
3.875000000000000000e+01 5.912426587216530055e-02
3.900000000000000000e+01 5.768115603425114091e-02
3.925000000000000000e+01 5.825273314157186633e-02
3.950000000000000000e+01 5.731624782919603894e-02
3.975000000000000000e+01 5.667100897764642403e-02
4.000000000000000000e+01 5.619638570285409584e-02
4.025000000000000000e+01 5.741110191317144729e-02
4.050000000000000000e+01 5.539497346698113445e-02
4.075000000000000000e+01 5.564901853030215090e-02
4.100000000000000000e+01 5.632318953140812851e-02
4.125000000000000000e+01 5.406080068856424642e-02
4.150000000000000000e+01 5.604618747061706346e-02
4.175000000000000000e+01 5.397633337334453718e-02
4.200000000000000000e+01 5.434728444382475737e-02
4.225000000000000000e+01 5.527122984119167692e-02
4.250000000000000000e+01 5.414476270049542461e-02
4.275000000000000000e+01 5.371312368580111879e-02
4.300000000000000000e+01 5.362303917530625991e-02
4.325000000000000000e+01 5.476450925908423611e-02
4.350000000000000000e+01 5.280834752668595033e-02
4.375000000000000000e+01 5.372801837270341219e-02
4.400000000000000000e+01 5.352983941366892817e-02
4.425000000000000000e+01 5.258008002286367749e-02
4.450000000000000000e+01 5.276635436116297595e-02
4.475000000000000000e+01 5.345620984521114866e-02
4.500000000000000000e+01 5.209165772330170280e-02
4.525000000000000000e+01 5.285981995303122571e-02
4.550000000000000000e+01 5.249352773659064775e-02
4.575000000000000000e+01 5.156115744311608184e-02
4.600000000000000000e+01 5.219939256529013832e-02
4.625000000000000000e+01 5.224665466346581355e-02
4.650000000000000000e+01 5.131865093613747347e-02
4.675000000000000000e+01 5.200434650824442562e-02
4.700000000000000000e+01 5.165976148067838447e-02
4.725000000000000000e+01 5.096156607081916284e-02
4.750000000000000000e+01 5.129177920042679584e-02
4.775000000000000000e+01 5.148927908922271146e-02
4.800000000000000000e+01 5.069335957666494530e-02
4.825000000000000000e+01 5.073441949681093549e-02
4.850000000000000000e+01 5.156051210242048460e-02
4.875000000000000000e+01 5.016850055016505022e-02
4.900000000000000000e+01 5.073601462190375361e-02
4.925000000000000000e+01 5.050814139586667223e-02
4.950000000000000000e+01 5.040802063470443961e-02
4.975000000000000000e+01 5.016623766337689749e-02
5.000000000000000000e+01 5.007430694484138467e-02
5.025000000000000000e+01 4.996033814145310614e-02
5.050000000000000000e+01 4.964486846053816488e-02
5.075000000000000000e+01 5.010298985196232069e-02
5.100000000000000000e+01 4.978206915783602721e-02
5.125000000000000000e+01 4.958658142171246119e-02
5.150000000000000000e+01 4.994039774064485543e-02
5.175000000000000000e+01 4.927316276174809745e-02
5.200000000000000000e+01 4.963490264070419267e-02
5.225000000000000000e+01 4.926010288653900893e-02
5.250000000000000000e+01 4.949642571352360493e-02
5.275000000000000000e+01 4.970041723822588020e-02
5.300000000000000000e+01 4.911729065447270615e-02
5.325000000000000000e+01 4.937565017337956774e-02
5.350000000000000000e+01 4.942396849212302851e-02
5.375000000000000000e+01 4.932293611629768454e-02
5.400000000000000000e+01 4.905172413793103259e-02
5.425000000000000000e+01 4.850288670401280144e-02
5.450000000000000000e+01 4.929903725931483044e-02
5.475000000000000000e+01 4.926244298631671237e-02
5.500000000000000000e+01 4.976615323064613461e-02
5.525000000000000000e+01 4.908862363296879333e-02
5.550000000000000000e+01 4.800480192076830854e-02
5.575000000000000000e+01 4.911526407041878067e-02
5.625000000000000000e+01 4.931315729309556500e-02
5.650000000000000000e+01 4.891331021605761775e-02
5.725000000000000000e+01 4.794837935174069837e-02
