# K=5
# r C
7.100000000000000000e+01 3.979390738316586351e-02
7.125000000000000000e+01 3.974048061391300540e-02
7.150000000000000000e+01 3.969851121230027341e-02
7.175000000000000000e+01 3.965882421064405999e-02
7.200000000000000000e+01 3.961049253819132893e-02
7.225000000000000000e+01 3.957578417973633272e-02
7.250000000000000000e+01 3.952619928280855927e-02
7.275000000000000000e+01 3.949694308630633671e-02
7.300000000000000000e+01 3.944678269028061707e-02
7.325000000000000000e+01 3.940630755882967851e-02
7.350000000000000000e+01 3.937052301566137252e-02
7.375000000000000000e+01 3.932408539173327250e-02
7.400000000000000000e+01 3.929290554067374486e-02
7.425000000000000000e+01 3.924646606804414045e-02
7.450000000000000000e+01 3.921436548313540771e-02
7.475000000000000000e+01 3.917579183250413655e-02
7.500000000000000000e+01 3.913305461073923741e-02
7.525000000000000000e+01 3.910286608752348153e-02
7.550000000000000000e+01 3.905693982311052304e-02
7.575000000000000000e+01 3.902941098260728769e-02
7.600000000000000000e+01 3.898876779749050475e-02
7.625000000000000000e+01 3.895213751247705858e-02
7.650000000000000000e+01 3.891778799895886237e-02
7.675000000000000000e+01 3.887378466617055078e-02
7.700000000000000000e+01 3.885242534311297152e-02
7.725000000000000000e+01 3.880504560280086113e-02
7.750000000000000000e+01 3.877970960282966367e-02
7.775000000000000000e+01 3.874315639250801996e-02
7.800000000000000000e+01 3.871021680705141743e-02
7.825000000000000000e+01 3.867940691868673730e-02
7.850000000000000000e+01 3.863934345275391036e-02
7.875000000000000000e+01 3.861658310086878848e-02
7.900000000000000000e+01 3.857744113313994749e-02
7.925000000000000000e+01 3.855186662201946085e-02
7.950000000000000000e+01 3.851661044571007275e-02
7.975000000000000000e+01 3.848646075565434477e-02
8.000000000000000000e+01 3.845557547561414408e-02
8.025000000000000000e+01 3.841894443611097026e-02
8.050000000000000000e+01 3.839926288823159589e-02
8.075000000000000000e+01 3.836400466450081564e-02
8.100000000000000000e+01 3.833607091125937338e-02
8.125000000000000000e+01 3.830930016268319777e-02
8.150000000000000000e+01 3.827716568137492364e-02
8.175000000000000000e+01 3.825450874631694531e-02
8.200000000000000000e+01 3.821646987955328728e-02
8.225000000000000000e+01 3.820157991793087654e-02
8.250000000000000000e+01 3.816691520330370291e-02
8.275000000000000000e+01 3.813909244978644364e-02
8.300000000000000000e+01 3.811600732963035809e-02
8.325000000000000000e+01 3.808291776818074903e-02
8.350000000000000000e+01 3.806474732567857039e-02
8.375000000000000000e+01 3.802541483684591939e-02
8.400000000000000000e+01 3.801924999403584471e-02
8.425000000000000000e+01 3.800086172862734285e-02
8.450000000000000000e+01 3.794224678439896137e-02
8.475000000000000000e+01 3.793899041556984819e-02
8.500000000000000000e+01 3.790924388313625382e-02
8.525000000000000000e+01 3.789199927637682680e-02
8.550000000000000000e+01 3.786328060422629316e-02
8.575000000000000000e+01 3.784634641451674331e-02
8.600000000000000000e+01 3.781925422920076607e-02
8.625000000000000000e+01 3.779307758942875017e-02
8.650000000000000000e+01 3.767346080643314138e-02
8.675000000000000000e+01 3.767343669307236798e-02
8.700000000000000000e+01 3.747334529395489333e-02
8.725000000000000000e+01 3.743906189690620473e-02
8.750000000000000000e+01 3.737167182895830692e-02
8.775000000000000000e+01 3.727197768927966587e-02
8.800000000000000000e+01 3.731112060785488765e-02
8.825000000000000000e+01 3.713933655468851930e-02
8.850000000000000000e+01 3.720801252903672279e-02
8.875000000000000000e+01 3.705655851189721545e-02
8.900000000000000000e+01 3.704638441504889274e-02
8.925000000000000000e+01 3.700516952971959206e-02
8.950000000000000000e+01 3.698572076706046347e-02
8.975000000000000000e+01 3.690569319385231944e-02
9.000000000000000000e+01 3.686771032418296318e-02
9.025000000000000000e+01 3.687986002255486812e-02
9.050000000000000000e+01 3.680100740190844072e-02
9.075000000000000000e+01 3.673601106003666905e-02
9.100000000000000000e+01 3.673918052823061525e-02
9.125000000000000000e+01 3.666648350813786483e-02
9.150000000000000000e+01 3.670818039497180524e-02
9.175000000000000000e+01 3.654560494713819663e-02
9.200000000000000000e+01 3.658964733218570548e-02
9.225000000000000000e+01 3.655398172132946072e-02
9.250000000000000000e+01 3.648034102228481235e-02
9.275000000000000000e+01 3.651452506304461026e-02
9.300000000000000000e+01 3.641156534429464825e-02
9.325000000000000000e+01 3.647171022675246843e-02
9.350000000000000000e+01 3.630779600057533474e-02
9.375000000000000000e+01 3.637995458623650286e-02
9.400000000000000000e+01 3.631017851599747936e-02
9.425000000000000000e+01 3.628286985854782543e-02
9.450000000000000000e+01 3.627722500645648440e-02
9.475000000000000000e+01 3.620619619194558048e-02
9.500000000000000000e+01 3.625001714100425237e-02
9.525000000000000000e+01 3.613037072814820339e-02
9.550000000000000000e+01 3.615954433003539664e-02
9.575000000000000000e+01 3.614571307230914077e-02
9.600000000000000000e+01 3.608029070414397327e-02
9.625000000000000000e+01 3.608616228116919011e-02
9.650000000000000000e+01 3.604883839139246676e-02
9.675000000000000000e+01 3.604438910424450498e-02
9.700000000000000000e+01 3.596401130408052871e-02
9.725000000000000000e+01 3.598890671629940974e-02
9.750000000000000000e+01 3.596892102929463014e-02
9.775000000000000000e+01 3.590613901375596523e-02
9.800000000000000000e+01 3.595189731021730672e-02
9.825000000000000000e+01 3.583763880650682465e-02
9.850000000000000000e+01 3.590184053176990325e-02
9.875000000000000000e+01 3.584148851132420294e-02
9.900000000000000000e+01 3.582141636783396643e-02
9.925000000000000000e+01 3.583193793552491568e-02
9.950000000000000000e+01 3.577345460002926553e-02
9.975000000000000000e+01 3.579157350296820195e-02
1.000000000000000000e+02 3.573877346579228120e-02
1.002500000000000000e+02 3.563378793202381239e-02
1.005000000000000000e+02 3.562310500348041253e-02
1.007500000000000000e+02 3.556866119983509433e-02
1.010000000000000000e+02 3.558604790595717299e-02
1.012500000000000000e+02 3.547027023432652165e-02
1.015000000000000000e+02 3.551860871928250868e-02
1.017500000000000000e+02 3.540144645324440342e-02
1.020000000000000000e+02 3.541894263052532132e-02
1.022500000000000000e+02 3.537169721154183322e-02
1.025000000000000000e+02 3.534335224080219218e-02
1.027500000000000000e+02 3.533647672515838334e-02
1.030000000000000000e+02 3.526292388946836859e-02
1.032500000000000000e+02 3.525321218810495427e-02
1.035000000000000000e+02 3.523351239234914084e-02
1.037500000000000000e+02 3.517668845572849423e-02
1.040000000000000000e+02 3.518053978148313193e-02
1.042500000000000000e+02 3.511987973468704699e-02
1.045000000000000000e+02 3.515189919364537785e-02
1.047500000000000000e+02 3.505617206423478766e-02
1.050000000000000000e+02 3.507436703502080089e-02
1.052500000000000000e+02 3.503240697676691939e-02
1.055000000000000000e+02 3.500763506813577008e-02
1.057500000000000000e+02 3.498913865716336835e-02
1.060000000000000000e+02 3.494939142874478599e-02
1.062500000000000000e+02 3.495465939255008869e-02
1.065000000000000000e+02 3.490336215400852149e-02
1.067500000000000000e+02 3.488130100544929030e-02
1.070000000000000000e+02 3.486964554985809428e-02
1.072500000000000000e+02 3.482210572660713460e-02
1.075000000000000000e+02 3.483101416281626783e-02
1.077500000000000000e+02 3.477582417547641497e-02
1.080000000000000000e+02 3.479754753441866716e-02
1.082500000000000000e+02 3.472698495724182294e-02
1.085000000000000000e+02 3.473292773275885731e-02
1.087500000000000000e+02 3.470528552572679087e-02
1.090000000000000000e+02 3.468145606177460566e-02
1.092500000000000000e+02 3.467257370429464164e-02
1.095000000000000000e+02 3.464004699419032801e-02
1.097500000000000000e+02 3.460742612965495707e-02
1.100000000000000000e+02 3.460371618371779756e-02
1.102500000000000000e+02 3.457225452741227723e-02
1.105000000000000000e+02 3.456650685698761660e-02
1.107500000000000000e+02 3.454439156051845872e-02
1.110000000000000000e+02 3.450338127311774333e-02
1.112500000000000000e+02 3.451536573057367718e-02
1.115000000000000000e+02 3.445707920945156183e-02
1.117500000000000000e+02 3.448793994592493084e-02
1.120000000000000000e+02 3.442857824545720452e-02
1.122500000000000000e+02 3.442215215846036735e-02
1.125000000000000000e+02 3.441668249404095103e-02
1.127500000000000000e+02 3.438344838556449401e-02
1.130000000000000000e+02 3.436159591944980968e-02
1.132500000000000000e+02 3.437742865824318372e-02
1.135000000000000000e+02 3.432260249122337514e-02
1.137500000000000000e+02 3.432946588988194936e-02
1.140000000000000000e+02 3.428703381615499923e-02
1.142500000000000000e+02 3.431056682293836396e-02
1.145000000000000000e+02 3.426428780698487220e-02
1.147500000000000000e+02 3.425976313020177161e-02
1.150000000000000000e+02 3.426360369551519763e-02
1.152500000000000000e+02 3.421081770699766628e-02
1.155000000000000000e+02 3.422951471538328988e-02
1.157500000000000000e+02 3.418455677265509057e-02
1.160000000000000000e+02 3.420868175885938278e-02
1.162500000000000000e+02 3.416235942980751228e-02
1.165000000000000000e+02 3.416527764170668863e-02
1.167500000000000000e+02 3.414648346929276962e-02
1.170000000000000000e+02 3.413585035527721273e-02
1.172500000000000000e+02 3.412634256473543598e-02
1.175000000000000000e+02 3.410078070440043796e-02
1.177500000000000000e+02 3.410348534544541121e-02
1.180000000000000000e+02 3.408990252657151387e-02
1.182500000000000000e+02 3.408051957216990530e-02
1.185000000000000000e+02 3.405645479364688422e-02
1.187500000000000000e+02 3.407116621137980944e-02
1.190000000000000000e+02 3.404033662864423826e-02
1.192500000000000000e+02 3.403591747713535093e-02
1.195000000000000000e+02 3.402155383687238688e-02
1.197500000000000000e+02 3.402204808189222829e-02
1.200000000000000000e+02 3.399879587221495830e-02
1.202500000000000000e+02 3.398722420687119022e-02
1.205000000000000000e+02 3.398791613087151497e-02
1.207500000000000000e+02 3.397274431846802889e-02
1.210000000000000000e+02 3.396526275020902291e-02
1.212500000000000000e+02 3.395348792719183467e-02
1.215000000000000000e+02 3.394189636571030844e-02
1.217500000000000000e+02 3.394013844290713622e-02
1.220000000000000000e+02 3.392671865784126911e-02
1.222500000000000000e+02 3.391824794371482710e-02
1.225000000000000000e+02 3.392122702893808628e-02
1.227500000000000000e+02 3.391012848229699173e-02
1.230000000000000000e+02 3.389798031667522193e-02
1.232500000000000000e+02 3.389338946413279763e-02
1.235000000000000000e+02 3.388581030226792828e-02
1.237500000000000000e+02 3.387272017396041057e-02
1.240000000000000000e+02 3.387638299718788437e-02
1.242500000000000000e+02 3.386122015646848143e-02
1.245000000000000000e+02 3.385466538927833086e-02
1.247500000000000000e+02 3.385265989001051690e-02
1.250000000000000000e+02 3.385109184442058883e-02
1.252500000000000000e+02 3.384179181306343209e-02
1.255000000000000000e+02 3.384759789027788623e-02
1.257500000000000000e+02 3.384410269905754887e-02
1.260000000000000000e+02 3.384280204457797842e-02
1.262500000000000000e+02 3.382609166134319112e-02
1.265000000000000000e+02 3.382661794363239077e-02
1.267500000000000000e+02 3.383553786568040816e-02
1.270000000000000000e+02 3.381037430481236006e-02
1.272500000000000000e+02 3.382048506136706156e-02
1.275000000000000000e+02 3.381633514044603273e-02
1.277500000000000000e+02 3.379346578238408283e-02
1.280000000000000000e+02 3.380616780470527966e-02
1.282500000000000000e+02 3.380278635978462703e-02
1.285000000000000000e+02 3.376975327447952896e-02
1.287500000000000000e+02 3.378988955540730005e-02
1.290000000000000000e+02 3.378553336770886983e-02
1.292500000000000000e+02 3.375971532815748299e-02
1.295000000000000000e+02 3.377314489288894828e-02
1.297500000000000000e+02 3.376539331211075856e-02
1.300000000000000000e+02 3.374762942195396603e-02
1.302500000000000000e+02 3.377097156457347510e-02
1.305000000000000000e+02 3.375069454210222197e-02
1.307500000000000000e+02 3.371299092648519929e-02
1.310000000000000000e+02 3.374987916465274629e-02
1.312500000000000000e+02 3.375543222046029079e-02
1.315000000000000000e+02 3.370744414888297846e-02
1.317500000000000000e+02 3.373635393923232056e-02
1.322500000000000000e+02 3.374542909048484224e-02
