# K=5
# r C
5.750000000000000000e+01 4.777313077658658369e-02
5.775000000000000000e+01 4.773832321421991876e-02
5.800000000000000000e+01 4.773390655984090236e-02
5.825000000000000000e+01 4.767653463412797887e-02
5.850000000000000000e+01 4.763788587733632646e-02
5.875000000000000000e+01 4.761927291553346570e-02
5.900000000000000000e+01 4.758332376004553721e-02
5.925000000000000000e+01 4.756756845845121207e-02
5.950000000000000000e+01 4.749155789179503040e-02
5.975000000000000000e+01 4.751680871579625626e-02
6.000000000000000000e+01 4.748224788415272152e-02
6.025000000000000000e+01 4.744764426403129398e-02
6.050000000000000000e+01 4.741715000303591693e-02
6.075000000000000000e+01 4.741606796131442314e-02
6.100000000000000000e+01 4.737108605490184671e-02
6.125000000000000000e+01 4.737405143676244601e-02
6.150000000000000000e+01 4.734412560837388678e-02
6.175000000000000000e+01 4.731847434293398602e-02
6.200000000000000000e+01 4.731518381633584985e-02
6.225000000000000000e+01 4.730468309564343776e-02
6.250000000000000000e+01 4.727956877680734166e-02
6.275000000000000000e+01 4.725216676667376436e-02
6.300000000000000000e+01 4.727838084907789312e-02
6.325000000000000000e+01 4.724290036002400106e-02
6.350000000000000000e+01 4.720391883557933238e-02
6.375000000000000000e+01 4.724577541298082689e-02
6.400000000000000000e+01 4.723504473011919114e-02
6.425000000000000000e+01 4.720124408708609859e-02
6.450000000000000000e+01 4.722748147251405043e-02
6.475000000000000000e+01 4.716843013225992254e-02
6.500000000000000000e+01 4.720251650110007802e-02
6.525000000000000000e+01 4.724441968112463169e-02
6.550000000000000000e+01 4.719842322821521385e-02
6.575000000000000000e+01 4.705229522952295018e-02
6.600000000000000000e+01 4.719823988265884479e-02
