# r C
2.300000000000000000e+01 2.225182821856287393e-02
2.325000000000000000e+01 2.149154800900238485e-02
2.350000000000000000e+01 2.128975950648224341e-02
2.375000000000000000e+01 2.106991323024054799e-02
2.400000000000000000e+01 2.066340745856353953e-02
2.425000000000000000e+01 2.054689087467535466e-02
2.450000000000000000e+01 2.016374928448769546e-02
2.475000000000000000e+01 1.982376329216537295e-02
2.500000000000000000e+01 1.966976081258191289e-02
2.525000000000000000e+01 1.942729838349557814e-02
2.550000000000000000e+01 1.912116406906809798e-02
2.575000000000000000e+01 1.893694753101798911e-02
2.600000000000000000e+01 1.872961192109776768e-02
2.625000000000000000e+01 1.823073929720366373e-02
2.650000000000000000e+01 1.817634480828435317e-02
2.675000000000000000e+01 1.807085467145033708e-02
2.700000000000000000e+01 1.759316881717671796e-02
2.725000000000000000e+01 1.750849923745929557e-02
2.750000000000000000e+01 1.739950274893097351e-02
2.775000000000000000e+01 1.690383947939262665e-02
2.800000000000000000e+01 1.682360498862655804e-02
2.825000000000000000e+01 1.661045238776093919e-02
2.850000000000000000e+01 1.633683497482062499e-02
2.875000000000000000e+01 1.617676109769916951e-02
2.900000000000000000e+01 1.595450935220229377e-02
2.925000000000000000e+01 1.565576528424843586e-02
2.950000000000000000e+01 1.551590174794883516e-02
2.975000000000000000e+01 1.541237733760328875e-02
3.000000000000000000e+01 1.509866122254343961e-02
3.025000000000000000e+01 1.496004223418857457e-02
3.050000000000000000e+01 1.484195728990628411e-02
3.075000000000000000e+01 1.447657310134800070e-02
3.100000000000000000e+01 1.428359502179278422e-02
3.125000000000000000e+01 1.422016392564418551e-02
3.150000000000000000e+01 1.400506591957811388e-02
3.175000000000000000e+01 1.391153058612746435e-02
3.200000000000000000e+01 1.364993494920691518e-02
3.225000000000000000e+01 1.339154119356401017e-02
3.250000000000000000e+01 1.330038989676255411e-02
3.275000000000000000e+01 1.302600220200498399e-02
3.300000000000000000e+01 1.297580820682399036e-02
3.325000000000000000e+01 1.283119642458100534e-02
3.350000000000000000e+01 1.270090586397841850e-02
3.375000000000000000e+01 1.235167487107360559e-02
3.400000000000000000e+01 1.223360477129708038e-02
3.425000000000000000e+01 1.219752938832436781e-02
3.450000000000000000e+01 1.199688766114180398e-02
3.475000000000000000e+01 1.182881512853343857e-02
3.500000000000000000e+01 1.174447145561422802e-02
3.525000000000000000e+01 1.141403580177124434e-02
3.550000000000000000e+01 1.127658549142768890e-02
3.575000000000000000e+01 1.118922513549143113e-02
3.600000000000000000e+01 1.113945597254440908e-02
3.625000000000000000e+01 1.090530002871088061e-02
3.650000000000000000e+01 1.076913157707874713e-02
3.675000000000000000e+01 1.062275035115968491e-02
3.700000000000000000e+01 1.044850208526413270e-02
3.725000000000000000e+01 1.023414108272791175e-02
3.750000000000000000e+01 1.032278409967002722e-02
3.775000000000000000e+01 1.013035430534679066e-02
3.800000000000000000e+01 9.998860117824359683e-03
3.825000000000000000e+01 9.755582373688011580e-03
3.850000000000000000e+01 9.791322693266832702e-03
3.875000000000000000e+01 9.549463669276753164e-03
3.900000000000000000e+01 9.501869078947367334e-03
3.925000000000000000e+01 9.441174969700835348e-03
3.950000000000000000e+01 9.245621185272692028e-03
3.975000000000000000e+01 9.096631972789115742e-03
4.000000000000000000e+01 8.866887708846004842e-03
4.025000000000000000e+01 9.065272915707047602e-03
4.050000000000000000e+01 8.951090639907880245e-03
4.075000000000000000e+01 8.657263341067285636e-03
4.100000000000000000e+01 8.703498581454381655e-03
4.125000000000000000e+01 8.557912688338208465e-03
4.150000000000000000e+01 8.413016726002553805e-03
4.175000000000000000e+01 8.242260148726076111e-03
4.200000000000000000e+01 8.430399717569529716e-03
4.225000000000000000e+01 8.298481247366203822e-03
4.250000000000000000e+01 8.092640539918705134e-03
4.275000000000000000e+01 8.007527223497557661e-03
4.300000000000000000e+01 8.092486556949650758e-03
4.325000000000000000e+01 7.998968541314667099e-03
4.350000000000000000e+01 7.830181657066902917e-03
4.375000000000000000e+01 7.974708538175979966e-03
4.400000000000000000e+01 7.731529001646170185e-03
4.425000000000000000e+01 7.437137112365633206e-03
4.450000000000000000e+01 7.687390066434672542e-03
4.475000000000000000e+01 7.724398592062143611e-03
4.500000000000000000e+01 1.497002903359601761e-02
4.525000000000000000e+01 1.066371588929746449e-02
4.550000000000000000e+01 1.090826398491514734e-02
4.575000000000000000e+01 8.028226419577096443e-03
4.600000000000000000e+01 8.187649006622516740e-03
4.625000000000000000e+01 8.956424328147099059e-03
4.650000000000000000e+01 6.856866326439251154e-03
4.675000000000000000e+01 7.915621943440356509e-03
4.700000000000000000e+01 7.719457393962552566e-03
4.725000000000000000e+01 7.026358214042263857e-03
4.750000000000000000e+01 7.624456386936750811e-03
4.775000000000000000e+01 7.049238281250000057e-03
4.800000000000000000e+01 7.540621928335269723e-03
4.825000000000000000e+01 6.758759361311290383e-03
4.850000000000000000e+01 7.552153110047846521e-03
4.875000000000000000e+01 7.253795068277827350e-03
4.900000000000000000e+01 6.942989226248775896e-03
4.925000000000000000e+01 6.894519043401240062e-03
4.950000000000000000e+01 5.676548871291808677e-03
4.975000000000000000e+01 8.810019330855017525e-03
5.000000000000000000e+01 1.109419417475728149e-02
5.025000000000000000e+01 6.003102198598695392e-03
5.050000000000000000e+01 1.115102530654839448e-02
5.075000000000000000e+01 6.138020329138431895e-03
5.100000000000000000e+01 6.661566572237960851e-03
5.125000000000000000e+01 5.589044289044288981e-03
5.150000000000000000e+01 1.372052154817458153e-02
5.175000000000000000e+01 9.574978870533998668e-03
5.200000000000000000e+01 6.608544303797469002e-03
5.225000000000000000e+01 9.415328519855594921e-03
5.250000000000000000e+01 5.496956691377292113e-03
5.275000000000000000e+01 7.266132918771861342e-03
5.300000000000000000e+01 6.539999999999999807e-03
5.325000000000000000e+01 4.834042357274401236e-03
5.350000000000000000e+01 4.909389038634321550e-03
5.375000000000000000e+01 6.190606860158311305e-03
5.400000000000000000e+01 4.480354330708661605e-03
5.425000000000000000e+01 5.332510485320551483e-03
5.450000000000000000e+01 5.272933985330073223e-03
5.475000000000000000e+01 4.647666555071978782e-03
5.500000000000000000e+01 4.714105827193570269e-03
5.525000000000000000e+01 4.668088962108732018e-03
5.550000000000000000e+01 4.594582772543741485e-03
5.575000000000000000e+01 5.819771986970683625e-03
5.600000000000000000e+01 4.676419999999999709e-03
5.625000000000000000e+01 4.283069635243960324e-03
5.650000000000000000e+01 4.026523765144455341e-03
5.675000000000000000e+01 4.795070603337611877e-03
5.700000000000000000e+01 5.420597938144329671e-03
5.725000000000000000e+01 4.638977505112474274e-03
5.750000000000000000e+01 4.584602917341976808e-03
5.775000000000000000e+01 4.273883626522327096e-03
5.800000000000000000e+01 5.724150943396226487e-03
5.825000000000000000e+01 4.664875621890546623e-03
5.850000000000000000e+01 5.384186046511627889e-03
5.875000000000000000e+01 4.881235392320533960e-03
5.900000000000000000e+01 5.199531615925057776e-03
5.925000000000000000e+01 5.077491891891891887e-03
5.950000000000000000e+01 4.186993464052287880e-03
5.975000000000000000e+01 5.267314578005115495e-03
6.000000000000000000e+01 5.975041322314049094e-03
6.025000000000000000e+01 8.346704225352113635e-03
6.050000000000000000e+01 5.269303797468354728e-03
6.075000000000000000e+01 4.071872659176029551e-03
6.100000000000000000e+01 6.200052219321148216e-03
6.125000000000000000e+01 4.897931034482758995e-03
6.150000000000000000e+01 9.417232375979111766e-03
6.175000000000000000e+01 6.249208211143694562e-03
6.200000000000000000e+01 6.431293103448275372e-03
6.225000000000000000e+01 6.368627450980391888e-03
6.250000000000000000e+01 4.693362068965517726e-03
6.275000000000000000e+01 1.264499999999999999e-02
6.300000000000000000e+01 5.788529411764706256e-03
6.325000000000000000e+01 1.160244604316546663e-02
6.350000000000000000e+01 9.197837837837837677e-03
6.375000000000000000e+01 9.786296296296296410e-03
6.400000000000000000e+01 1.601450000000000096e-02
6.425000000000000000e+01 7.359199999999999769e-03
6.450000000000000000e+01 1.052785714285714262e-02
6.475000000000000000e+01 5.309113924050633607e-03
6.500000000000000000e+01 1.883037037037036884e-02
6.525000000000000000e+01 3.184080000000000243e-02
6.550000000000000000e+01 3.683999999999999775e-02
6.575000000000000000e+01 4.167894736842104805e-03
6.600000000000000000e+01 2.437692307692307814e-03
6.625000000000000000e+01 5.033789473684210924e-02
6.650000000000000000e+01 4.949285714285714399e-02
6.675000000000000000e+01 4.984210526315789765e-03
6.700000000000000000e+01 4.385000000000000009e-03
6.725000000000000000e+01 2.567499999999999904e-03
6.750000000000000000e+01 1.110000000000000092e-03
6.775000000000000000e+01 1.973333333333333450e-03
6.800000000000000000e+01 3.739999999999999835e-03
6.825000000000000000e+01 1.020000000000000073e-03
6.850000000000000000e+01 1.020000000000000073e-03
